,X1,X2,X3,X4,Y
0,1.1362876695038457,0.6707558433726022,-0.3165853350460908,-1.7558578792489083,33.30707740407557
1,1.856030649730346,1.9354073297815944,-0.48997094066636737,-0.38728798725855534,26.93097721278071
2,-0.8575798857316939,-0.7931309116226657,-1.297759407709894,1.477150557014288,-22.637148106400833
3,-0.3565463810722987,2.6891959165421437,-0.8834674667899144,-0.01073180619950758,0.23604980917341756
4,-0.9287538262307343,-0.8788502307458617,-0.5685574844425817,-0.7862541839325308,1.429906008317289
5,-1.0943253463641482,2.3640052789550254,-0.8661209696466895,0.5135773176661338,-12.495386909765376
6,-1.4821951558822346,0.8938229930153395,-0.9770751275078174,1.0842572027628974,-23.1488374724671
7,-0.47489052763621603,-0.6673581422205068,0.6183090315065769,1.3981161528975468,-12.208818781928152
8,0.8575779233107472,2.1109609120524215,-1.4076122700625258,-0.5370159592340322,15.778582471286427
9,-0.050090101985432234,1.065272096918363,-1.278324114492623,-0.8592900000625954,9.789662685752944
10,1.0419351341659138,1.5911859770659222,-0.1976888134930996,-0.22078637230601877,17.829741612772988
11,-1.3538958633925697,1.1713063490912448,0.2785496902619715,1.5607919704544782,-22.72557609313894
12,-1.2212294056796247,0.02191396229960041,0.2694255292721722,-0.016194089493715886,-6.231119592892771
13,1.3902821382250485,-0.2013616371908138,-1.9382830022858488,-2.025538286662645,33.24267442342398
14,0.9493958980975196,2.5275859112223698,-0.8109117197215497,-0.1106685643632043,14.431702421053775
15,-0.10042554093833266,0.47247986741134684,0.7379432816043396,1.2625009399545677,-6.1791950304103125
16,-0.5975003958380561,1.010940795378432,-0.4337109470665611,0.8279969397167538,-10.050635799058567
17,1.0554638747575456,1.0552710827163347,-1.1646228703310908,-0.09724741579973205,13.560879835937673
18,-1.414458877170267,0.6775141792181854,-1.0178852764514743,0.39057449737808936,-15.765232485228893
19,1.4735659883185803,0.9269702586579422,-0.7869979636189922,0.3091811691772639,14.74633942988516
20,-0.6471511466706705,0.7026866550114855,1.0139848253503179,-0.8901677246157584,10.823463583007577
21,-0.7307265109404357,3.1207131379853332,-0.8801599538816215,-0.618696279202003,2.799574389963475
22,-0.9266786733037721,1.0748934811648214,-0.5799503744360455,1.4595128555559334,-20.064319671322778
23,-2.495748755132305,0.35580428474413905,-0.09705762261210814,-0.3847082448575945,-16.22367582821136
24,0.12105708695175475,0.17287190732230262,-0.2528363163650891,0.6068917083870682,-0.5304192097872509
25,1.1154982595050387,0.8324063619748705,0.8409194713021271,0.739618597688191,11.697758213062293
26,0.927485272103603,0.6305819030178503,-1.7315920644015868,-1.1451423249537043,20.846790728877238
27,-1.3072107950350569,1.2831060510276713,-0.5337303174733382,0.38782794673287646,-12.910025344585513
28,-0.7436589817403321,1.4424616069876832,-0.718651666774929,-0.23010708466118,-1.5702431676224666
29,-0.6190101896452423,1.1268015130243718,0.23347918615225655,1.1087597598842474,-11.01386118032594
30,0.0956782258849724,0.019006267812376576,1.8393233612332043,0.7344914588189048,4.139340888266477
31,1.057967890614434,1.220385950100674,-0.15796738928278342,1.3486033990659272,2.2299357226870544
32,0.5871781326985098,0.804973137065253,0.9081898901558305,-1.6091615447883356,30.090453013868572
33,-0.7201137907953871,1.567103472162223,0.5482813021708925,0.2548609824692073,-2.3213520900521534
